Date,FID,Station,Source,Longitude,Latitude,DEM,Location,GROUND,Chirps,IMERG(mm/hr),IMERG(mm/month),NDVI,Slope
9/1/2017,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.3926,0.998313038
10/1/2017,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,19.1,14.0232892,0.024,17.85600016,0.4218,0.998313038
11/1/2017,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,31.5,36.5091877,0.038000003,27.3600018,0.4505,0.998313038
12/1/2017,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,47,136.8967705,0.039000001,29.0160006,0.4928,0.998313038
1/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,223.3,281.834692,0.317000002,235.8480012,0.5116,0.998313038
2/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,90.5,149.7621484,0.158000007,106.1760049,0.4713,0.998313038
3/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,12.2,40.83546305,0.018000001,13.39200081,0.4735,0.998313038
4/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,22.7,51.77885914,0.067000002,48.2400012,0.4946,0.998313038
5/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,20.3,19.22553122,0.034000002,25.29600137,0.4548,0.998313038
6/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,2.7,0,0.003,2.160000019,0.4157,0.998313038
8/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0.185088295,0,0,0.3906,0.998313038
9/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0.3,0,0,0,0.3914,0.998313038
10/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,58.4,29.20091629,0.048,35.71200031,0.4559,0.998313038
11/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,28.4,78.85918689,0.071000002,51.12000167,0.4357,0.998313038
12/1/2018,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,164.7,171.9284115,0.224000007,166.6560051,0.566,0.998313038
1/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,208.9,221.4661064,0.24000001,178.5600071,0.5492,0.998313038
2/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,166.7,190.7138948,0.229000017,153.8880115,0.5162,0.998313038
3/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,157.6,121.3465323,0.129000008,95.97600603,0.5543,0.998313038
4/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,63.3,38.13678205,0.055000003,39.60000247,0.5657,0.998313038
5/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,7.957252145,0.002,1.488000071,0.5138,0.998313038
6/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0.002,1.440000068,0.4536,0.998313038
8/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4089,0.998313038
9/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4138,0.998313038
10/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,19.9,14.52714515,0.029000001,21.57600076,0.4223,0.998313038
11/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,43.9,36.15365794,0.022000002,15.84000126,0.4693,0.998313038
12/1/2019,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,230.9,171.0743256,0.263999999,196.4159989,0.4848,0.998313038
1/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,284.2,263.145668,0.282000005,209.8080039,0.4735,0.998313038
2/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,88.4,105.3435411,0.097000003,67.51200199,0.5059,0.998313038
3/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,62.2,77.021837,0.122000009,90.76800656,0.5129,0.998313038
4/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,44.8,30.15941238,0.034000002,24.48000133,0.5349,0.998313038
5/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,23.4,8.794514896,0.037,27.52800035,0.4556,0.998313038
8/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0.8,0,0,0,0.4081,0.998313038
9/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0.35384661,0,0,0.3959,0.998313038
10/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,7.463421211,0.002,1.488000071,0.4095,0.998313038
11/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,130.8,113.507658,0.15200001,109.4400072,0.4739,0.998313038
12/1/2020,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,74.9,97.07090092,0.088000007,65.47200519,0.4965,0.998313038
1/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,188.8,142.6698189,0.169000015,125.7360109,0.561,0.998313038
2/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,88.9,128.7590666,0.093000002,62.49600148,0.5342,0.998313038
3/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,36.2,62.50883865,0.065000005,48.36000377,0.5243,0.998313038
4/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,16,19.19622612,0.026000001,18.72000039,0.4232,0.998313038
5/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,7.275562763,0.002,1.488000071,0.4456,0.998313038
8/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.3787,0.998313038
9/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0.1,0,0.001,0.720000034,0.3808,0.998313038
10/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,9.4,17.98722744,0.009000001,6.696000405,0.3989,0.998313038
11/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,28.2,35.05049324,0.022000002,15.84000126,0.4403,0.998313038
12/1/2021,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,171.1,198.8538885,0.153000012,113.832009,0.4367,0.998313038
1/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,238.1,124.8576274,0.188000008,139.8720063,0.5196,0.998313038
2/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,117.7,131.0233331,0.090000004,60.4800024,0.5094,0.998313038
3/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,120.7,104.2459345,0.099000007,73.65600514,0.5667,0.998313038
4/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,15.20038915,0.001,0.720000034,0.4908,0.998313038
5/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,5.2,6.251077175,0.006,4.464000039,0.4753,0.998313038
6/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0.003,2.160000019,0.4459,0.998313038
7/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4009,0.998313038
8/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.383,0.998313038
9/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0.892706397,0,0,0.3996,0.998313038
10/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,2.9,9.743216038,0.005,3.720000263,0.3859,0.998313038
11/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,79.7,73.44684219,0.089000002,64.08000112,0.4641,0.998313038
12/1/2022,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,32.7,49.60777974,0.034000002,25.29600137,0.4956,0.998313038
1/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,108.2,112.2429657,0.077000007,57.28800523,0.53,0.998313038
2/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,147.7,188.6998643,0.124000005,83.32800364,0.4946,0.998313038
3/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,73.2,76.9548254,0.073000006,54.31200475,0.4845,0.998313038
4/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,82.3,55.68971705,0.045000002,32.40000129,0.5243,0.998313038
5/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,2.9,9.269575119,0.007,5.208000161,0.5016,0.998313038
6/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0.4,2.518487513,0.002,1.440000068,0.4775,0.998313038
7/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4371,0.998313038
8/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,3,0,0,0,0.4288,0.998313038
9/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4585,0.998313038
10/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,20.9,14.19785643,0.019000001,14.13600093,0.422,0.998313038
11/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,60.4,161.688693,0.103000008,74.16000545,0.4976,0.998313038
12/1/2023,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,108.8,150.3178406,0.145000011,107.880008,0.4799,0.998313038
1/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,253.2,103.0825267,0.220000014,163.6800102,0.5771,0.998313038
2/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,118,147.8181734,0.15200001,105.792007,0.5453,0.998313038
3/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,47.1,55.28884888,0.040000003,29.76000211,0.5686,0.998313038
4/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,64.1,26.78625838,0.023000002,16.56000137,0.5435,0.998313038
5/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,4,8.530137516,0.016000001,11.90400057,0.4867,0.998313038
6/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4325,0.998313038
7/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4414,0.998313038
8/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0.357625417,0,0,0.4294,0.998313038
9/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0.8,1.407424688,0.002,1.440000068,0.4156,0.998313038
10/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,8.548995018,0.005,3.720000263,0.4346,0.998313038
11/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,46.6,39.88048315,0.050000001,36.00000054,0.4229,0.998313038
12/1/2024,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,129.3,121.0306482,0.123000003,91.51200253,0.4502,0.998313038
1/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,2.6,59.77721593,0.002,1.488000071,0.464,0.998313038
2/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,58.5,111.3453998,0.056000002,37.63200116,0.531,0.998313038
3/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,22.4,70.89770985,0.034000002,25.29600137,0.5151,0.998313038
4/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,9,18.36544943,0.004,2.880000137,0.5047,0.998313038
5/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,2.6,5.773338409,0.004,2.976000141,0.431,0.998313038
6/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.4077,0.998313038
7/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0.134850902,0,0,0.4128,0.998313038
8/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0,0,0.412,0.998313038
9/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,0,0,0.005,3.600000255,0.4087,0.998313038
10/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,8.8,,,,0.3936,0.998313038
11/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,56.1,,,,0.4098,0.998313038
12/1/2025,90,Dafna Man 09/2011-12/2025,IMS,35.6337,33.2254,127,Mountainous ,112.9,,,,0.5064,0.998313038
1/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,358.7,244.7489319,0.364000022,270.8160167,,2.585764408
2/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,102.2,92.23160076,0.095000006,66.12000436,0.515,2.585764408
3/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,66.1,92.06958675,0.078000002,58.0320012,0.4776,2.585764408
4/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,21.5,23.24524689,0.014,10.08000031,0.5631,2.585764408
5/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,7.58176136,0.001,0.744000035,0.4255,2.585764408
9/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,5.6,0,0.016000001,11.52000055,0.2594,2.585764408
10/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,46.2,41.28358841,0.063000001,46.87200075,0.2776,2.585764408
11/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,50,53.16853905,0.056000002,40.32000124,0.3556,2.585764408
12/1/2000,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,119.8,108.9209158,0.136000007,101.1840055,0.416,2.585764408
1/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,96,97.25167084,0.101000004,75.14400262,0.4854,2.585764408
2/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,164.7,143.2391579,0.178000003,119.6160021,0.437,2.585764408
3/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,19.8,56.19981718,0.026000001,19.3440004,0.4944,2.585764408
4/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,5,38.54584134,0.014,10.08000031,0.4266,2.585764408
5/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,4.3,16.76400805,0.030000001,22.32000089,0.3376,2.585764408
9/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0.1,0,0,0,0.2655,2.585764408
10/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,26.7,22.6335721,0.036000002,26.78400162,0.2609,2.585764408
11/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,91.7,71.35485077,0.098000005,70.56000352,0.3263,2.585764408
12/1/2001,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,197.4,170.1266251,0.210000008,156.2400062,0.4105,2.585764408
1/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,204.4,183.9134033,0.208000004,154.7520032,0.4731,2.585764408
2/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,86,112.7330818,0.099000007,66.52800465,0.4754,2.585764408
3/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,142.3,137.0879784,0.169000015,125.7360109,0.5047,2.585764408
4/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,80.4,84.19719315,0.086000003,61.9200021,0.4903,2.585764408
5/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,4.2,7.430804968,0.007,5.208000161,0.4618,2.585764408
8/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0.8,0,0,0,0.2771,2.585764408
9/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0.002,1.440000068,0.2894,2.585764408
10/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,10.9,18.55629015,0.016000001,11.90400057,0.2889,2.585764408
11/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,69.4,87.33121109,0.083000004,59.76000309,0.3152,2.585764408
12/1/2002,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,215.2,194.4440651,0.271000028,201.6240206,0.3922,2.585764408
1/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,161.4,151.5696945,0.208000004,154.7520032,0.5284,2.585764408
2/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,457.8,335.0904684,0.382000029,256.7040195,0.5732,2.585764408
3/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,204.5,164.5741119,0.224000007,166.6560051,0.4828,2.585764408
4/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,33,44.01773262,0.030000001,21.60000086,0.5061,2.585764408
5/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0.6,7.927605152,0.003,2.232000019,0.4084,2.585764408
9/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,1,0,0,0,0.2637,2.585764408
10/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,4.1,18.52382636,0.017000001,12.64800069,0.3106,2.585764408
11/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,61.8,57.04821444,0.057000004,41.0400027,0.3674,2.585764408
12/1/2003,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,187.3,159.4828783,0.187000006,139.1280048,0.3961,2.585764408
1/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,319,235.1046715,0.364000022,270.8160167,0.4279,2.585764408
2/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,193,171.4118042,0.191000015,132.9360101,0.4714,2.585764408
3/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,10.9,92.38177013,0.018000001,13.39200081,0.422,2.585764408
4/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,12.5,28.09295559,0.018000001,12.96000078,0.4637,2.585764408
5/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0.9,8.05675292,0.003,2.232000019,0.3601,2.585764408
6/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0,0,0.3379,2.585764408
9/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0.001,0.720000034,0.2855,2.585764408
10/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,2.6,21.01831055,0.016000001,11.90400057,0.2835,2.585764408
11/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,187.9,177.8706188,0.213000014,153.3600104,0.3449,2.585764408
12/1/2004,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,51.2,83.47654104,0.073000006,54.31200475,0.4371,2.585764408
1/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,188.9,201.0866146,0.192000002,142.8480012,0.5094,2.585764408
2/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,190.8,241.5917711,0.197000012,132.3840079,0.5853,2.585764408
3/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,37.1,61.06473732,0.039000001,29.0160006,0.5444,2.585764408
4/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,26.5,50.90282583,0.025,18.00000027,0.5091,2.585764408
5/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,16.8,11.39138305,0.023000002,17.11200142,0.3835,2.585764408
6/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0,0,0.333,2.585764408
7/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0,0,0.3025,2.585764408
9/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0.002,1.440000068,0.3138,2.585764408
10/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,36.3,25.38440752,0.057000004,42.40800279,0.3025,2.585764408
11/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,127.4,104.4817829,0.099000007,71.28000498,0.3727,2.585764408
12/1/2005,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,162.7,98.69879258,0.158000007,117.5520054,0.4379,2.585764408
1/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,119.6,123.8817139,0.157000005,116.8080039,0.5218,2.585764408
2/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,108.1,149.4212737,0.119000003,79.96800184,0.5276,2.585764408
3/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,24.1,43.79055786,0.035,26.04000011,0.534,2.585764408
4/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,170.9,101.7051067,0.153000012,110.1600087,0.5071,2.585764408
5/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,6.879525185,0.003,2.232000019,0.457,2.585764408
8/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,2,0,0.004,2.976000141,0.2728,2.585764408
9/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,2.3,0,0.001,0.720000034,0.2533,2.585764408
10/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,73.9,77.38363838,0.112000003,83.32800257,0.2874,2.585764408
11/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,40.8,46.72798347,0.052000001,37.44000077,0.3861,2.585764408
12/1/2006,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,53.1,79.99809492,0.057000004,42.40800279,0.4052,2.585764408
1/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,157.9,138.8900566,0.159000009,118.2960069,0.4127,2.585764408
2/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,215.6,169.9297276,0.195000008,131.0400052,0.5115,2.585764408
3/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,67.1,81.21468925,0.076000005,56.54400373,0.5566,2.585764408
4/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,26.5,46.8755188,0.037,26.64000034,0.4889,2.585764408
5/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,8.1,22.56402338,0.025,18.60000028,0.3719,2.585764408
6/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0,0,0.2908,2.585764408
9/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0,0,0.001,0.720000034,0.2692,2.585764408
10/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,0.5,11.33331299,0.006,4.464000039,0.2587,2.585764408
11/1/2007,91,Kefar Gil'adi Man 09/1999-12/2025,IMS,35.5696,33.2404,365,Mountainous ,69,81.12266541,0.093000002,66.96000159,0.2582,2.585764408
